gsm,type,geo_id,platform.new,drug_name,DiseaseState,cell_type,TissueID,TissueName,ale_text_sex,ale_expr_sex,ale_expr_sex_post,cell_line
GSM198912,ctrl,GSE8057,GPL8300,cisplatin|oxaliplatin|platinum,1,"Cells [Chemical/Ingredient]|Ovarian|Tumor cells, malignant",1023,ovary cancer cell,F,NA,NA,FALSE
GSM198913,ctrl,GSE8057,GPL8300,cisplatin|oxaliplatin|platinum,1,"Cells [Chemical/Ingredient]|Ovarian|Tumor cells, malignant",1023,ovary cancer cell,F,NA,NA,FALSE
GSM360306,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM360307,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM360308,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM1230710,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.891459556,NA
GSM1230711,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.901403806,NA
GSM1230712,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.792284649,NA
GSM1230836,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,male,0.560018128,NA
GSM1230837,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,male,0.504773606,NA
GSM1230838,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.500095126,NA
GSM1022232,ctrl,GSE41754,GPL10558,inhibitor,1,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Urinary Bladder,123,bladder,,NA,NA,FALSE
GSM1022233,ctrl,GSE41754,GPL10558,inhibitor,1,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Urinary Bladder,123,bladder,,NA,NA,FALSE
GSM1093802,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.978905518,FALSE
GSM1093803,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.984146052,FALSE
GSM1093804,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.991186952,FALSE
GSM1093805,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.964194561,FALSE
GSM1093806,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.96714375,FALSE
GSM1093807,ctrl,GSE44905,GPL570,androgen|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.988778117,FALSE
GSM1095989,ctrl,GSE45029,GPL570,doxycycline,0,Cells|Cultured Cell Line|Entire breast|Epithelial Cells,1211,breast epithelial cell,,female,0.795357725,FALSE
GSM1095990,ctrl,GSE45029,GPL570,doxycycline,0,Cells|Cultured Cell Line|Entire breast|Epithelial Cells,1211,breast epithelial cell,,female,0.780396861,FALSE
GSM1095991,ctrl,GSE45029,GPL570,doxycycline,0,Cells|Cultured Cell Line|Entire breast|Epithelial Cells,1211,breast epithelial cell,,female,0.799950255,FALSE
GSM1096567,ctrl,GSE45046,GPL570,acetate|dimethyl sulfoxide,1,Cultured Cell Line|Entire breast|MCF-7 Cells|Ovarian,93,MCF-7 cell,,female,0.800725362,TRUE
GSM1096568,ctrl,GSE45046,GPL570,acetate|dimethyl sulfoxide,1,Cultured Cell Line|Entire breast|MCF-7 Cells|Ovarian,93,MCF-7 cell,,female,0.833742093,TRUE
GSM1672077,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672090,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672127,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1662843,ctrl,GSE68091,GPL10558,,1,Cells|Cultured Cell Line|Hereditary Leiomyomatosis and Renal Cell Cancer|Lymphoma cells,825,mantle,,NA,NA,FALSE
GSM1662844,ctrl,GSE68091,GPL10558,,1,Cells|Cultured Cell Line|Hereditary Leiomyomatosis and Renal Cell Cancer|Lymphoma cells,825,mantle,,NA,NA,FALSE
GSM1536990,ctrl,GSE62947,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2335,ARPE-19 cell,,male,0.696956463,TRUE
GSM1536991,ctrl,GSE62947,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2335,ARPE-19 cell,,male,0.622043595,TRUE
GSM1536992,ctrl,GSE62947,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2335,ARPE-19 cell,,male,0.611297674,TRUE
GSM1376332,ctrl,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,male,0.930900766,NA
GSM1376333,ctrl,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,male,0.890312561,NA
GSM1376336,ctrl,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,female,0.795133644,NA
GSM1376337,ctrl,GSE57156,GPL570,dimethyl sulfoxide|erlotinib,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Lung,NA,NA,NA,female,0.883599628,NA
GSM1230782,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.982440798,NA
GSM1230783,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.950875626,NA
GSM1230784,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.963231201,NA
GSM1230622,ctrl,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.92208044,NA
GSM1230623,ctrl,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.879127295,NA
GSM889504,ctrl,GSE36355,GPL6883,,NA,Cells|Embryonic Stem Cells,NA,NA,NA,NA,NA,NA
GSM889506,ctrl,GSE36355,GPL6883,,NA,Cells|Embryonic Stem Cells,NA,NA,NA,NA,NA,NA
GSM1230746,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.667578199,NA
GSM1230747,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.764193582,NA
GSM1230748,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.736872076,NA
GSM1168914,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.925462907,FALSE
GSM1168915,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.960129478,FALSE
GSM1168917,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.962776076,FALSE
GSM1168922,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.972932884,FALSE
GSM1168924,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.972729388,FALSE
GSM1168928,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.957866727,FALSE
GSM1168930,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.955903641,FALSE
GSM1168933,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.959539497,FALSE
GSM1168938,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.967022324,FALSE
GSM1168939,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.959122064,FALSE
GSM1168941,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.943727777,FALSE
GSM1168946,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.967962495,FALSE
GSM1168948,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.960231695,FALSE
GSM1168952,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.919291543,FALSE
GSM1168954,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.931848153,FALSE
GSM1168957,ctrl,GSE48119,GPL6947,,0,Body tissue|Leukocytes|whole blood specimen,89,blood,M,male,0.979346273,FALSE
GSM1230755,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.893640095,NA
GSM1230756,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.871139661,NA
GSM1230757,ctrl,GSE50831,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Ovarian|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",F,female,0.893550392,NA
GSM672217,ctrl,GSE27208,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.850667298,FALSE
GSM672218,ctrl,GSE27208,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.76579147,FALSE
GSM672219,ctrl,GSE27208,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.879934135,FALSE
GSM672247,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.952718593,FALSE
GSM672248,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.94607425,FALSE
GSM672249,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.97003856,FALSE
GSM469617,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469618,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469619,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469620,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469621,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469622,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469623,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469624,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469625,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469626,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469627,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469628,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469629,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469630,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469631,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM469632,ctrl,GSE18971,GPL4133,Nutlin-3,NA,Cells,NA,NA,NA,NA,NA,NA
GSM1196690,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,female,0.638630201,NA
GSM1196691,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,female,0.601309766,NA
GSM1196692,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,female,0.501098488,NA
GSM1196726,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,male,0.523853379,NA
GSM1196727,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,male,0.552211488,NA
GSM1196728,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,male,0.529060389,NA
GSM1196762,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,male,0.514236925,NA
GSM1196763,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,female,0.617194568,NA
GSM1196764,ctrl,GSE49284,GPL570,adenosyl group|biomarker|dimethyl sulfoxide|histone|inhibitor|L-methionine|lysine,NA,Body tissue|Cultured Cell Line|Entire cell|Lymphoma cells|Oral cavity|Protoplasm,NA,NA,NA,female,0.574545129,NA
GSM1225819,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM1225820,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM1225821,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM1225825,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM1225826,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM1225827,ctrl,GSE50652,GPL6480,protein|toxin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Polyribosomes|Pore,793,SH-SY5Y cell,,NA,NA,FALSE
GSM133018,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,female,0.737332213,FALSE
GSM133019,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,female,0.819093082,FALSE
GSM133020,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,female,0.666167729,FALSE
GSM133021,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,female,0.546242179,FALSE
GSM410666,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.949490031,FALSE
GSM410667,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.932325697,FALSE
GSM410668,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.920693582,FALSE
GSM410669,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.925702227,FALSE
GSM410670,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.914552227,FALSE
GSM410671,ctrl,GSE16357,GPL570,,0,Cells|Lymphatic Endothelial Cells,4167,lymphatic endothelial cell,,male,0.868118745,FALSE
GSM363390,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,male,0.579488628,TRUE
GSM363415,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,male,0.598706003,TRUE
GSM363385,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,898,myeloma cell,,male,0.704813031,FALSE
GSM363406,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,898,myeloma cell,,female,0.669141979,FALSE
GSM363395,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,male,0.816908194,TRUE
GSM363411,ctrl,GSE14519,GPL570,arsenic atom|diarsenic trioxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Myeloma cell,899,myeloma cell line,,male,0.855592484,TRUE
GSM852236,ctrl,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.520283027,TRUE
GSM852237,ctrl,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.63883647,TRUE
GSM852238,ctrl,GSE34635,GPL570,dimethyl sulfoxide,0,Cells [Chemical/Ingredient]|Cultured Cell Line,2923,BEAS-2B cell,,male,0.670903602,TRUE
GSM848596,ctrl,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.810987927,NA
GSM848597,ctrl,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.747908807,NA
GSM848598,ctrl,GSE34405,GPL96,(R)-noradrenaline,NA,"Cultured Cell Line|Tumor cells, malignant",NA,NA,NA,female,0.790456459,NA
GSM1230569,ctrl,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.945386301,NA
GSM1230570,ctrl,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.945325538,NA
GSM1672016,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672021,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1672029,ctrl,GSE68453,GPL10558,,NA,Cultured Cell Line,NA,NA,NA,NA,NA,NA
GSM1068345,ctrl,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068409,ctrl,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM1068425,ctrl,GSE43692,GPL10558,daidzein|dimethyl sulfoxide|genistein,NA,Cells|Cultured Cell Line|Fibroblasts,NA,NA,NA,NA,NA,NA
GSM759894,ctrl,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.686741279,TRUE
GSM759901,ctrl,GSE30644,GPL570,adenosine|adrenergic agonist|agonist|dexamethasone|glucocorticoid,0,Apical ramus of posterior segmental artery|B-Lymphocytes|Cells|Cultured Cell Line|Myeloma cell,727,multiple myeloma cell line,,female,0.610369186,TRUE
GSM101739,ctrl,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.908248424,NA
GSM101740,ctrl,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.970805698,NA
GSM101741,ctrl,GSE4550,GPL96,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|glycerophosphoinositol",NA,Body tissue|Prefrontal Cortex,NA,NA,NA,female,0.965050156,NA
GSM1015011,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.945859967,FALSE
GSM1015012,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.956475588,FALSE
GSM1015013,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.95541681,FALSE
GSM1015014,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose|mannitol,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.813828745,FALSE
GSM1574597,ctrl,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM1574598,ctrl,GSE64574,GPL10558,,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Prostate,1321,LNCaP cell,M,NA,NA,TRUE
GSM672322,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.94279146,FALSE
GSM672323,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.95803608,FALSE
GSM672324,ctrl,GSE27210,GPL570,biomarker,0,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Epithelial Cells|Kidney,414,epithelial cell,,female,0.936948192,FALSE
GSM1230604,ctrl,GSE50830,GPL570,eribulin|paclitaxel,1,"Cells|Cultured Cell Line|Tumor cells, malignant",0,"tissues, cell types and enzyme sources",,female,0.68737826,NA
